,annot,count
804,BIFRONTAL DELTA ,2
15181,pt groaning,2
3811,7-8,2
15690,tech checked leads,2
14203,see right frontal,2
14201,will alert pt now ,2
788,TECH TO GO REAPPLY O2 ,2
25781,continous groaning,2
15695,PULLING OFF WIRES,2
3803,"Montage:TRANSVERSE, A1A2..Channel Status",2
14199,laughing ,2
25366,eye mv's,2
1955,DIM LIGHTS ,2
14196,head movements with resps ,2
14195,will set up PS lights ,2
3800,good effor,2
1944,again,2
1953,SMILES,2
805,DROWSY ,2
25357,teeth bruxism,2
15704,tech checking temporal leads,2
3797,giving blanket,2
808,ALERTING NOW FOR PDR ,2
13461,DRILLING OUTSIDE,2
14191,chewing gum,2
15705,lifting head off bed,2
2618,will attempt PS,2
17153,"movement, cough",2
1945,pt did not do HV,2
817,RUB EYES,2
14189,Tech Fixing Electrodes,2
16108,gen slow,2
16107,generalized delta,2
24769,Done,2
13814,arm jerk,2
13806,1 HR HALF AGO ,2
3272,going to fix electrodes,2
13807,MEDICATIONS? ,2
13808,NONE ,2
15901,"Montage:CONTRA MONOPOLAR, AUX1",2
3264,22.0 Hz,2
14937,day of the week,2
1311,done now,2
14803,temp slow,2
3263,asleeep,2
3023,movig head,2
3262,SPELL NAME BACKWARDS,2
15903,awake head midline,2
13941,asking how much longer,2
13815,arm jerking,2
13803,tech reapplying EKG lead,2
14931,Pt lying directly on T3/5,2
13821,going to do pain stim,2
3245,COMA SCALE 8 OF 15,2
16008,eyes keep open,2
16749,PATIENT TALKING ,2
15909,interpreter talking to Pt,2
13824,no obey,2
15910,Pt is deaf,2
3234,tech stopped Pt from grabbing wires,2
14926,no wi,2
3039,able to follow commands,2
3040,replace F7,2
14925,pain st,2
3224,Pt touching head again,2
3276,T6 fell,2
25104,change P3,2
3221,reapplying A2,2
1584,tech checkign leads,2
13770,no head movement,2
26167,nurse still at bedside,2
16884,fragment?,2
2982,changed P4,2
13975,head mvt,2
26162,sp02 95,2
24918,BREATHING ARTIFACT,2
15878,SHAKING HEAD ,2
3329,Eyes Open on command,2
16029,eyes closing again here,2
1591,good effort throuhgout,2
13965,some emg here,2
13963,moves legs,2
13791,burnaby hospital ,2
16867,see left temporal,2
15899,moved hands,2
3001,seems a bit drowsy now,2
3002,lying on the right side,2
25988,TEMPS,2
14948,eyes opening and closing sporatically,2
16019,some frontal emg,2
3301,eyelids flickering,2
3300,forehead tensed,2
3298,dec sens=30,2
13798,Pt lying still,2
3295,turning on A1/2 + EOG,2
1299,see PVC,2
1300,will press CZ,2
3287,good effort overall hv,2
1561,scratched face,2
16753,TAPPING ON CZ,2
24973,head r,2
16645,do all with eyes closed,2
1407,which hospital,2
1486,CLENCHING,2
3173,goog effort,2
25006,speed 30,2
1479,nice reactivity here,2
3163,Tech will now attempt to rouse Pt,2
1387,called pt,2
3158,rl,2
25010,hea d midline,2
26084,right SSS,2
3152,Nurse finished,2
1471,ps on ,2
26082,tech pressing t4 - application looks goo,2
14852,hitting,2
1405,ask pt to count,2
14855,will alert ,2
1383,back to asleep,2
1454,tech touching electrodes,2
14884,"Eyes Open, spontaniously",2
3142,R arm shrug,2
16803,lamp not working,2
14880,going to do photic,2
15953,heavy breathing ,2
25040,Eyes Open ,2
25036,peeking occasionally ,2
14872,rest,2
16798,going to try photic,2
3131,tech pressing F3 electrode,2
1429,LICKING LIPS,2
3129,tech pressing Pz electrode,2
25029,moves a bit,2
25005,speed 15,2
1382,pt cough,2
14817,moving LT hand,2
1360,head nodding,2
15917,preparing for painful stim,2
14819,daye today,2
16754,TAPPING ON PZ,2
3049,will filter,2
3217,snoring now,2
1344,head is midline again,2
3215,not breathing,2
1533,some head mvts with good effrot,2
24979,bit snort,2
16758,Pt scratching face,2
24980,loud snoring,2
16835,ask to ec,2
3070,right foot shaking,2
1359,aroused pt,2
1522,pt is a bit nervous,2
1381,setr up IPS now,2
1514,LAT. RECTUS MUSCLE ARTIFACT,2
26098,CHEYNE-STOKE BREATHING,2
3196,decrease EKG sensitivity,2
13846,turning off EOG and A1/2,2
16766,hand on head,2
1509,O1 ELECTRODE ARTIFACT,2
14833,PT RESTLESS,2
25066,"ec, asleep, head midline",2
26028,head is left now,2
1495,1/2 hyer,2
13912,SMALL TREMORS ,2
14835,FIXING,2
13906,HR 109,2
3093,talking to himself,2
25134,pt moving leg,2
1607,murmur himself,2
1608,sign,2
2901,DOOR OPEN ,2
1143,talking and laughing,2
1738,get pt to focus on fingers,2
24808,continous chewing,2
26234,the feeling has passed,2
3482,move and swallow,2
2888,CONTINUES SHAKING ,2
24812,finger in mouth,2
2889,STOP SHIVERING HERE ,2
24814,lip movements,2
14722,going to set-up photic,2
26232,Coughing,2
14725,great effort ,2
1725,ekg artifact in A1,2
26227,still lying on right side,2
15021,1.5 Hz,2
2885,SHAKING ,2
1714,PDR here,2
16076,has e/o,2
14736,no hv due to possible stroke history,2
3455,left temp tehta,2
14018,19yrs old,2
1701,racoon,2
15015,seallow,2
13696,is all head mvts,2
16953,EYES STILL OPEN,2
14741,Eye close,2
1698,lots of ekg contam seen,2
1172,"drowsy, ec",2
3443,aug 11,2
1695,call pt ,2
13667,18 ,2
14034,right back to PDR,2
16714,impedances good,2
3519,R leg,2
26254,passiveEyes Open,2
3532,tech reapplying EKG - was off,2
13645,muslce,2
14697,green fish,2
1104,some central max beta noted,2
14700,which hospital?,2
14056,ADJUST P4,2
16654,filtering for muscle,2
2861,SHIVERS,2
3522,headm idlinea,2
1113,noises in hallway,2
14704,8-9 Hz PDR,2
15042,is sweat sway,2
3520,L hand,2
14051,eye eletrode fell,2
13665,still sleeping,2
1759,ekg contam in a1,2
16996,Eyes Closed on demand,2
1122,relaxed jaw,2
1756,t6 still swaying,2
3511,zoomed in on face,2
16992,going to do all of photic with eyes clos,2
16661,resting quiety,2
1752,feet twitch,2
16664,to keep her alert,2
15035,head midline again,2
3497,reassure pt,2
3495,******* TYPICAL EPISODE OF LT NASAL TING,2
16668,not a great montage,2
14038,asking pt to spell name,2
1688,nurse operation on going,2
1182,couging,2
2913,SEE VIDEO,2
13748,eyes cloed,2
16916,trying to encourage ,2
16915,poor effort ,2
3387,shaking increasing in intensity,2
1637,touching lips,2
25144,p4 reapplied,2
3385,head starting to shake,2
1636,Pt lying on T6,2
1635,p3 sway,2
14772,date toay,2
1238,Episode is over,2
3380,EOG=off,2
1633,tongue,2
1629,moving tongue,2
3376,pinching left toe,2
1242,arm shaking,2
15008,tech says blue cat,2
1243,asking Pt where she is,2
3366,moving camera,2
3365,nurse still working near Pt,2
1626,p4 sway,2
1246,stopped shaking,2
3362,head leaning left,2
13983,pressed F3,2
1622,rinho,2
16039,Pt extremely agitated,2
1619,pt tlaking,2
1255,head not moving in sleep,2
16713,"eyes closed, eyes blinking",2
14780,tense ,2
16892,pt is tearing,2
13990,head  mid,2
3391,full body tremoring,2
13991,eye open ,2
2951,Pt lying directly on A1,2
1184,tech reapplied leads,2
16065,steretches,2
25165,very noisy,2
2921,explain hv now,2
14004,tech asking Pt to relax jaw,2
13712,eyes remain open,2
15007,red dog,2
3426,Pt sobbing,2
15840,spell world,2
3422,Pt crying,2
14754,head to midline again,2
15842,100-7,2
2930,resting quietly head midline,2
15000,L>R slowing,2
2935,v drowsy,2
14761,no clinical sign,2
2936,lots of noise outside,2
14762,dog-cat,2
14994,pain on left toe,2
3414,8HZ,2
15852,no ifs ands or buts,2
3410,ENOURAGE,2
1221,HFF back to 70,2
16929,will turn room lights back on ,2
16928,pink,2
3405,shaking subsiding,2
16926,instructions for response testing ,2
2947,flex forehead,2
15858,watch,2
14251,movement?,2
14867,WED,2
404,falling in and out of light sleep,2
14461,jaw msucle,2
2345,rub face,2
4170,withdraws,2
4242,will replace,2
2301,pt mumbling to himself,2
4085,is still moving,2
2442,stop nail bed pressure,2
15553,last time of meal ? ,2
16457,eyes open and staring,2
16458,breathing,2
2441,start nail bed pressure,2
363,head is actually slighlty right,2
14525,97,2
550,pt is 94,2
17309,8-9hz pdr,2
16367,pt trying to talk,2
365,scratch face there,2
16461,need to press T3,2
16366,tech asking pt to open eyes,2
2388,right spike,2
15554,1200 ,2
13351,rt arm shaking,2
13220,assym sleep potential?,2
2308,no HV or PS due to pt state of confusion,2
13340,moving right hand,2
2131,MOUTH MOVEMENTS ,2
14300,march 16,2
4233,pain left hand,2
14447,sweat sway remains,2
15583,leads reapplied,2
14366,turned head to middle,2
4234,pain right toe,2
3985,sharp?,2
2392,going to alert pt now,2
13175,is better,2
14522,name 3 colors ,2
26639,head back,2
13221,x right SSS?,2
3988,spell name,2
2439,pt in coma - hypothermia,2
17303,Pt aphasic,2
2346,e/o,2
15550,head midliena,2
14333,woke up,2
191,ALL DONE NOW ,2
14535,orange ,2
13278,reapplied Fz,2
2466,ON AVERAGE MONTAGE BRIEFLY ,2
15599,pressed F4,2
4163,facial movts,2
3961,FRONTOCENTRAL DELTA? ,2
17235,lots of head rocking,2
17353,alerting for PDR,2
2145,GASPS,2
15474,scratching face there,2
16363,vocalizations,2
568,emg should settle,2
25450,attempting to alert,2
17314,ask if okay,2
15278,EYES OPEN AND STARING BLANKLY ,2
4257,emg ,2
17410,encourage good effort,2
14404,trying to alert,2
2464,TENSE JAW MUSCLE ,2
217,nice buildup,2
2347,rub eyes,2
4248,looking around the room,2
552,rt slowing,2
15289,PEC ON,2
14530,86,2
2293,supine - head midline - ec - ,2
15594,passing gas,2
15421,mouth movments,2
451,am talking to pt,2
16257,will do the reactive test later,2
17243,moving head lots,2
24485,no wit,2
370,is resting quielty,2
26500,posterior sharp,2
16466,tech checking Fp2,2
13362,asking questions,2
15425,LYING WITH HEAD TO RIGHT,2
16256,"Montage:surface sphenoidals, AUX1..Chann",2
25717,peek and talk,2
14282,NCS here,2
4176,touch pt foot to stim,2
15487,ITCHING CHEEK,2
185,RT TEMP DELTA ,2
13193,+++eye flutter,2
14385,pt a bit anxious,2
17369,Eye Movement,2
17280,right side slowing,2
4206,tech talking to pt,2
14503,no movements,2
16379,asking pt to keep hands still,2
4046,pt does not want any more IPS,2
332,beta noted,2
26533,TECH PRESSING F7,2
490,slight snore,2
2312,consistant mumbling,2
13305,asking pt to rest quietly,2
2111,pain left finger nail,2
17368,closed eye movements,2
14313,is lying on the right side,2
15565,headm idilne,2
335,were open,2
25682,is very talkative,2
483,mom holding hands,2
2317,pt pulling on arm restraints,2
14326,will attempt some IPS,2
15386,adding REF,2
26608,looking at caretaker,2
24323,eyes closing again,2
15566,open mouth slighlty,2
2322,pulling on arm restraints,2
26610,cracking knuckles,2
2198,focasing,2
25556,POINT THE DOOR ,2
14454,sweat sway continues,2
17283,pt not moving hands,2
13197,sept 30,2
4306,a bit anxious,2
487,moving fingers to test mu,2
326,L theta,2
2413,lt slowing,2
16436,overall good effort HV x3 min ,2
14383,wife scratching Pts face,2
15384,F?,2
330,v waves,2
4216,head turned,2
2193,pt resting quietly with EC,2
24461,t5 pop - sorry elefix sweating off pt he,2
272,7TH,2
15578,P4 reapplied,2
15407,head mvt ,2
24452,tech to go press on t5,2
14330,checking C4,2
525,asking pt to be quite,2
4074,lying right side,2
24415,pop Pz,2
25627,sl drowsy,2
25678,O2 ELECTRODE ARTIFACT,2
13181,eyesw open,2
16425,supine - headmidline - ec - awake,2
259,ASK TO RELAX ,2
4231,nil clinically,2
4002,lots of ekg artifact,2
16451,t5 artifact,2
26634,o2 art,2
17362,pressed on O2 ,2
4232,pain right hand,2
278,HAMSTER,2
2209,Pt stops moving,2
25681,SNORING- SELF AROUSAL,2
4027,LT LEG PAIN STIM,2
16445,sweat sway cont ,2
15574,Pt now lying on left side,2
2330,shaking artifact,2
17386,lt frontal,2
15399,head movement with esps ,2
15400,head movement with resps,2
26524,sedated - ativan,2
4029,RT LEG PAIN STIM,2
14458,tech reapplying F4,2
15404,head mvt with resps ,2
4025,NURSE AT PT BEDSIDE,2
512,making noise to help alert,2
2102,eyes open rolling up,2
13185,let her rest now,2
15307,Pt still trying to untie restraint,2
13214,right SSS?,2
15562,will set up photic light ,2
15403,sweat sway ,2
14537,purple ,2
3966,TONGUE ARTIFACT CONTINUES ,2
17352,PT IS CHEWING,2
2486,sway in p3,2
24255,pop C3,2
431,drowsy ec,2
16242,drilling,2
14430,drilling noise from outside,2
603,pt refused to perform HV,2
2368,HFF=30,2
4119,Pt speaks no English,2
25588,back to PDR,2
16488,facial tic stopped,2
2033,ASKING TO RELAX,2
2174,called pt by name,2
427,"drowsy, ec head midline",2
2032,3.5 Hz,2
2264,lots of beta noted,2
26570,LT TEMP SHARP CONT'D,2
614,moves and peeks,2
4290,head to left now,2
16481,head movements stopped,2
4289,seems to be resting comfortably,2
4287,head is to the right,2
2479,p3,2
15438,S,2
2176,touch pt,2
4145,is coughing,2
2481,right posterior slowing,2
13383,eyes open and staring ,2
13384,eyes open staring ,2
3933,Pt scratching forehead,2
13265,generalized convulsions,2
3932,scratching forehead,2
14477,supine - head slight right - ec - awake,2
3931,Turning A1/2 off,2
3930,picking ear,2
594,tech fixing A1 - was off,2
13140,Eo,2
4297,move head to LT,2
618,head to right again,2
124,dec sens=10\,2
16237,rolling onto right side,2
17336,asking pt to keep EC,2
2364,nurse giving propofol bolus,2
13249,touching eyes,2
25598,P3 POP ,2
4305,ask pt to relax jaw,2
15453,hesitation,2
26467,and is crying,2
418,will sit quietly to encourage sleep,2
24249,pt goign to keep eyes closed throughout,2
16236,set up for photic now,2
15535,son in for translation,2
14418,lifting right hand,2
3905,driving harmonic,2
3904,set up IPS npw,2
53,eyes open spon.,2
3903,will need to alert pt here now,2
13246,loud construction noise outside room,2
16405,break,2
17339,closed eye blinks persist,2
2029,nice PDR here,2
424,asleep snoring,2
2494,left anterior spike?,2
15350,adjusting blanket,2
3911,fully oriented and alert,2
14475,undelrying slow,2
24375,muscle and breathing artifacts,2
16348,supine - head slight left - ec - awake,2
2250,doing mental math,2
15626,7 Hz PDR,2
4125,for cooperation,2
3909,whwere are we,2
14357,pt withd,2
420,"ec, asleep",2
14473,triphasic like,2
16402,said yes,2
4146,is constantly moving,2
14376,snorring loudly,2
4269,great effort in HV,2
13146,muttering,2
2282,pt pull electrodes off,2
13370,goood effort,2
17230,head rock,2
579,ENC,2
16251,is drowsy again here,2
14540,red,2
2475,march 13,2
2183,focusing,2
4277,answer correct,2
16249,making some noises to help alert here a ,2
13375,muscle artifact ,2
14482,what month is it? ,2
26466,is screaming,2
17415,HEAVY BREATHING ,2
155,adjusted T5,2
2375,spindles?,2
2351,pursing lips,2
15544,lef temp,2
17348,will do photic now,2
25722,"good effort, encourage",2
13376,moves ,2
14435,slow eye movements,2
17414,SEE FAST ALPHA RHYTHM,2
2353,putting all 5 fingers in mouth,2
2280,pt strech,2
16479,zooming camera,2
14410,increase ekg sens,2
2373,nurse increasing propofol,2
15603,let pt sleep now,2
13268,convulsions stopped,2
137,JAN,2
382,PRESSING C4,2
4268,fixing EKG,2
19474,PUSHING FOR 4MINS,1
19424,max on the right,1
19469,putting hand down pants,1
16047,pt snoring with mouth open,1
19468,waving,1
16319,resp. = r,1
19088,R>L slow,1
19098,rt temp slow ongoign,1
16312,return to nice background for age,1
16318,pt on resp. ,1
16087,Pt was trying to get up,1
19450,pt talking nonsense,1
19426,university,1
19442,pt point to head and says something?,1
19097,resp mvt artifact,1
19427,city do you live in,1
19072,date today correct,1
16066,lip movinh,1
16311,moving coughing and talking,1
16046,pt lying on his back w/ head straight,1
19451,quiet with ec,1
19425,education buidling,1
16062,good overall effort for 3minsutes,1
19423,right temppral slowing,1
19419,also not sure about HV due to previus hx,1
16090,pt is thinking,1
16045,pt does not respond to his name,1
16089,talking...,1
19473,want to push as possible zoning out spel,1
16071,drifts,1
16070,aroused self,1
19418,not able to test secondary to language,1
19445,pt is not closing his eyes,1
19444,sitting on wheelchair,1
16321,pt is too drowsy to do,1
16308,head over to the left on neck roll,1
16320,P=pain nail,1
19100,rt sharply cont,1
16069,"wakes, drifts off, sleelps then wakes se",1
19086,there is brief PDR there,1
19443,murmur non sense,1
16088,pt refuses to continue test,1
19420,let pt rest ,1
19421,pt is 93!,1
16068,changed Cz,1
19470,etyes closed,1
19099,sharply cont LT,1
19422,right side contamination,1
16050,head slightly RT,1
16309,will actually alert pt again here,1
16067,TOUCHING ELECTRODES,1
16313,also agin return of emg,1
19071,stop - doesn't understand,1
16049,brathing artifact,1
19095,LT THETA SHARPLY CONT,1
19096,RESP MVT,1
16082,Pt was touching ear electrodes,1
16080,tech will not ask again,1
16081,large blinks,1
19093,ASK PT WHY JUMPED- NERVOUS REACTION,1
19089,RT TEMP SLOW,1
19456,not moving - quiet ec,1
19438,stopped clenching jaw,1
16063,made him drwosy,1
16079,Pt refuses to close eyes,1
16316,going to hold passive eye close,1
19457,forhhead moving,1
19083,starlted pt,1
19447,pt kept eyes open and blinking,1
19458,quieter ec,1
16083,Pt checking watch,1
16055,Pt can not speak and understands very li,1
16078,Pt becomes agitated when tech asks him t,1
19094,ENCOURAGE SPEED,1
16060,beta throughout,1
16061,exaplin HV,1
16075,burping,1
19455,mouth shaking,1
19436,getting a bit more comfortable,1
19090,MORE GEN BURST,1
19080,better PDR noted here in HV,1
16059,cough and swalows,1
16056,tech providing Pt with a urinal jug,1
16058,head mjidline,1
19437,will alwerta gain now,1
19435,snores loudly and self alerts,1
19454,reasonablly quiet,1
16057,Pt not comfortable with using urinal jug,1
19434,pt is resting quielty,1
19432,right side max slowing is almost constan,1
19453,tlaking moving,1
19073,i think Pz and Fz are switched,1
16052,+++ EMG art,1
19077,beta and brief PDR upon eye closure,1
19085,will also press T5,1
19076,dec sens==10,1
19463,tech is now going to try and rouse Pt,1
19075,head mvts slightly with resps,1
16072,snoress- movts w/ resps,1
19074,"not switched, reapplied Pz",1
19441,"tech asked to EC, but pt didn't understa",1
19091,RT TEMP SLOW FREQ.,1
16315,rwestless,1
19464,L. Toe nail,1
16051,tech pressed T4,1
16317,pt not following,1
19466,crossing arms over chest,1
19084,i have little bit breathing,1
19462,Pt not understanding or complying with o,1
16084,Pt turned onto left side,1
19460,tlking nonsense,1
16074,2-coughs,1
19452,pt talking ninsense,1
16073,aroused slef,1
16310,this is respiration artifact with head L,1
19430,oh boy,1
19429,better PDR with alerting,1
16085,did not understand Techs instructions to,1
16054,O2 may have been moved closed to T6 when,1
19079,headmvts,1
16064,L>R temp slow at times,1
16086,Pt lying on the L side of head,1
19440,fan is on for sweat sway,1
19078,there will likley be some head mvts,1
19461,pt pull eye electrode off,1
19433,or very very frequent,1
19198,underlying delta vs artifact,1
19070,dec semns=10,1
16044,a1 checked and replaced,1
15995,turning video on,1
15994,T3/P3/C3 under Pts hand,1
15993,constant movement during setup,1
15992,lying in left side with left hand cuppin,1
19538,heavy sonoric breathing,1
15991,pumping in dilantin 100 mg over 1/2 hour,1
19539,eyelids are closed - eyes moving constan,1
16339,moving arms/legs,1
19037,R arm banging up and down,1
19541,fingers clinched but arms move rigidly,1
15990,constant head movement,1
19036,headbox issue was fixed by biomed,1
16340,nurse at bedside talking to pt,1
19035,study restarted after a 20 minute delay,1
19543,pinching small toe - nothing,1
